video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
3RbgzhqbSd0,GadgetIn,Kzl bat gw.,"Kabel or no kabel?

IG ACMIC: https://www.instagram.com/acmicelectronic/?hl=id

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-25T09:01:45Z,202238,8265,,1636,PT7M19S,hd,false
BDJa-9EF_yQ,GadgetIn,Rp13.499 Juta! UNBOXING SAMSUNG GALAXY NOTE 9!!!,"Apakah mending...?

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-24T10:38:36Z,2141326,40486,,2744,PT15M50S,hd,false
MbtK4AkmBHM,GadgetIn,Kenapa OPPO F9 ga jualan selfie ya?,"Mungkin udah bosen kali...

Spesifikasi lengkap OPPO F9: https://www.oppo.com/id/smartphone-f9

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-23T09:01:43Z,491134,11037,,1963,PT5M11S,hd,false
5TyxDuuD0Ao,GadgetIn,Review OPPO Find X setelah nggak heboh lagi.,"Worth it?

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-22T09:00:00Z,643695,13001,,1480,PT11M55S,hd,false
PgwRONdRPuQ,GadgetIn,AKHIRNYA BISA NYOBAIN SAMSUNG GALAXY NOTE 9!!!,"Penjelasan yang panjang...

Detil spesifikasi: https://www.samsung.com/id/smartphones/galaxy-note9/

Buat info lebih lanjut bisa kunjungin: http://www.galaxylaunchpack.com/

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-21T04:14:36Z,1209682,26613,,3462,PT8M18S,hd,false
IuYIQS9il3w,GadgetIn,kelakuanmu 1,"Selamat hari libur.

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-17T08:00:03Z,181996,7752,,2321,PT46S,hd,false
nBMXWv3n_CA,GadgetIn,"Lagi males review, jadi ceritain laptopnya sambil main aja.","DavidBanyakLimit.

Buat varian GTX 1060, harganya 30jt.
Buat varian GTX 1070, harganya 40jt.

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-14T09:00:09Z,198056,7315,,1073,PT11M16S,hd,false
qpcBvGdppfU,GadgetIn,Rekomendasi Gadget murah biar idup lebih sehat :),"Karena kesehatan adalah hal paling penting!!! Sariawan dikit aja langsung bikin semua makanan ga enak :(

Link pembelian Mi Band 3: http://bit.ly/2vDXCpq
Mi Smart Scale: http://bit.ly/2w5qtCj
Airpop: http://bit.ly/2OzVplZ

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-13T10:00:32Z,423721,12796,,1366,PT8M41S,hd,false
wvrRNMqBBaQ,GadgetIn,Desain mirip iPhone + spek tinggi + murah = Xiaomi Mi 8,"Saingannya udah lumayan banyak nih.

Website Exacoat: www.exacoat.com

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 
Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-12T08:35:59Z,1468781,21065,,2716,PT11M4S,hd,false
NBJCL-rh_wM,GadgetIn,Sebelum kalian beli Huawei Nova 3i...,"Tetep minat?

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-10T09:00:02Z,696013,9913,,1395,PT12M17S,hd,false
-TSujU4pOvo,GadgetIn,Rp12.999 JUTA!!! Unboxing OPPO Find X Indonesia!,"Semoga awet.

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-08T10:00:42Z,5538919,52030,,4599,PT15M22S,hd,false
-7NfLL6DoGI,GadgetIn,Rp7.499 JUTA!! Unboxing Samsung Galaxy A8 Star Indonesia!,"Kemahalan? Worth it?

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-06T09:00:00Z,834223,10790,,1887,PT11M33S,hd,false
dhbN8xjuDdE,GadgetIn,Review HP PALING MURAH dari Samsung!,"Udah cukup atau belum?

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-05T08:00:21Z,269908,6323,,1250,PT10M33S,hd,false
G-nZCZ0BO-0,GadgetIn,Headphone Rp200 ribu vs Rp2 juta vs Rp25 JUTA!!! Apa bedanya??,"Edan.

Link ke Youtube Glenn: https://www.youtube.com/user/glennlatuheru
IG Glenn: @glennlatuheru

Minat beli headphone yang tadi dijadiin contoh? Mungkin disini ada: https://shopee.co.id/audiotechnica.official",,2018-08-04T08:04:56Z,1032409,16353,,1565,PT28M28S,hd,false
YMvQ_YfaHzk,GadgetIn,Rp4.199 Juta! Unboxing Huawei Nova 3i!,"Harga lumayan tinggi, tapi dapetnya banyak juga.

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-03T09:00:03Z,639681,7875,,1393,PT8M59S,hd,false
WF3c-UjMdSU,GadgetIn,"Harga HP ini 7 juta, tapi gaya & speknya kayak belasan juta...","Bisa dibilang flagship killer ga?

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-02T12:07:36Z,269242,5529,,798,PT11M37S,hd,false
Yqc_SkSteyA,GadgetIn,Samsung Galaxy J8? Apa bedanya sama Galaxy J4 dan J6?,"Menang gede doang?

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-08-01T09:00:09Z,621775,8847,,2036,PT4M18S,hd,false
q5ax7V4cGlA,GadgetIn,Kenapa Xiaomi berani jualan Mi A2 Lite ya?,"Kira-kira rame ga ya?

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-31T09:00:04Z,1214111,12698,,2343,PT5M19S,hd,false
OCLyWqDs2J0,GadgetIn,HP bagus tapi kurang recommended - OnePlus 6.,"Kalau anda ga ambil pusing sama resikonya, HP ini cakep!

Link ke website Exacoat: https://exacoat.com/

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-30T09:00:04Z,312778,5290,,927,PT12M22S,hd,false
uPn_3WLBqeI,GadgetIn,5 Hal yang harus kalian ketahui dari Xiaomi Mi A2!,"Ntah berapa harganya...

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-29T09:00:03Z,876818,13528,,2521,PT6M7S,hd,false
47LiPsbxZ34,GadgetIn,Rp6.999 Juta! Unboxing Honor 10 Indonesia!,"Kira-kira berapa harganya?

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-28T09:06:09Z,293159,5190,,937,PT9M14S,hd,false
UUpFvCfCnkI,GadgetIn,UNBOXING XIAOMI MI A2 lite!,"Lebih minat sama yang mana?

Follow Mas Lucky: twitter.com/gadtorade

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-27T09:00:30Z,1040127,12049,,1659,PT9M18S,hd,false
WcYLBT-9rzQ,GadgetIn,Router Rp200 ribu vs router Rp4 juta!,"Mending sisanya dibeliin bakso.

Instagram GadgetIn: https://www.instagram.com/gadgetins/ 
Twitter GadgetIn: https://twitter.com/DGadgetIn 
Facebook GadgetIn: https://www.facebook.com/DgadgetIn 

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-26T10:01:32Z,2313003,45279,,3449,PT9M33S,hd,false
gRhS4p_0orE,GadgetIn,UNBOXING XIAOMI MI A2!!!,"Semoga cepet masuk kesini.

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-25T09:23:14Z,1253765,17160,,2971,PT13M23S,hd,false
82oGeqQ9lr0,GadgetIn,AKHIRNYA BISA NYOBAIN OPPO FIND X!,"Dari kertas jadi beneran!!!

Kalau pengen tau lebih banyak soal Find X: findx.oppomobile.id

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-24T09:00:07Z,1254656,20180,,2903,PT7M2S,hd,false
I8FBGtZ9jvc,GadgetIn,Rp7 jutaan! Unboxing Xiaomi Mi 8!,"Ini termasuk murah ga ya?

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-22T07:00:01Z,1185898,17203,,3757,PT10M54S,hd,false
tB8w6JwUwYM,GadgetIn,"Setelah 3 bulan, pendapat saya soal Zenfone Max Pro M1 jadi berubah...","Dia udah nggak sama lagi kayak kemarin...

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-20T09:00:07Z,2024194,33052,,7105,PT5M58S,hd,false
PPxGRmxlf7s,GadgetIn,Nyobain headset2 Elite...,"Beneran sesuai namanya??

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-19T09:00:02Z,872789,13747,,1295,PT9M33S,hd,false
QtXJCpvk8TQ,GadgetIn,1 alasan untuk memilih Samsung Galaxy J6,"Lumayan spesifik.

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-17T09:00:03Z,519539,7466,,1647,PT11M20S,hd,false
yVA-rx6o1SE,GadgetIn,KENAPA HARDDISK 2TB INI HARGANYA 7 JUTA???,"Cocok buat kalian?

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-15T08:31:45Z,414136,8252,,1418,PT9M14S,hd,false
e3-AoQ0SwkA,GadgetIn,Samsung Galaxy A8 Star? HP APALAGI INI???,"Banyak juga modelnya...

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-13T09:00:02Z,924619,18416,,3433,PT6M13S,hd,false
bsmLfGAyBNw,GadgetIn,Akhirnya ada HP Vivo yang spesifikasinya cakep :'),"GA WATER RESISTANT TUH BANG!

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-12T09:00:03Z,428048,8770,,1787,PT8M24S,hd,false
BSpmsNlN7Lo,GadgetIn,Fitur - fitur Samsung Galaxy J6. Sanggup ngelawan HP 3 jutaan lain?,"Bisa bersaing ga ya?

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-10T09:02:49Z,319856,5661,,1674,PT3M58S,hd,false
4n415-AGq1k,GadgetIn,Rp6.499 JUTA! Unboxing ASUS Zenfone 5z!,"Udah diumumin, tapi belum dijual-jual.

Btw di Zenfone 5 biasa juga ada headset, jdi bukan yg 5z aja.

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-08T08:00:01Z,741226,11093,,2252,PT10M29S,hd,false
9qOJVMxTa0E,GadgetIn,HP Honor yang nggak ngandelin spesifikasi...,"Langkah bagus?

Link video review di SobatHape: https://www.youtube.com/watch?v=GW6ffcaLPgc

Kalau minat sama Honor 7a, bisa mampir kesini: https://shopee.co.id/-HANYA-DI-SHOPEE-Honor-7A-3-32GB-Garansi-Resmi-Honor-Indonesia-i.61648718.1198563031

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-06T09:00:02Z,161472,3291,,881,PT4M33S,hd,false
bfUNjNuLxNo,GadgetIn,Rp4.299 JUTA! Unboxing Vivo V9 RAM 6GB!!!,"VIVO KOK SPESIFIKASI???

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-05T10:41:01Z,414602,7988,,3437,PT12M58S,hd,false
mRUKZpQhsUc,GadgetIn,Seri A kok begini... Review Samsung Galaxy A6.,"Mungkin malah mirip curhat.

Video soal fitur A6: https://www.youtube.com/watch?v=qXYBn0_jT8Q

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-04T09:00:03Z,1217248,13993,,2760,PT11M30S,hd,false
iEwFVRPNBVI,GadgetIn,Rp8 Jutaan! Unboxing Oneplus 6 Indonesia!,"Kapan ya bisa masuk resmi kesini...

Website Exacoat: https://exacoat.com/

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-07-02T09:00:07Z,357891,7223,,1220,PT10M51S,hd,false
_kpANyCcHdw,GadgetIn,Blak-blakan soal Tik Tok.,"Aplikasi yang populer.

Note: Saya ga dapetin keuntungan apapun dari pihak manapun kecuali Adsense dari video ini :)

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-30T09:00:02Z,336774,15689,,4256,PT9M40S,hd,false
1wRuiLArnGQ,GadgetIn,Huawei mah BEBAS! Review Huawei P20 Pro!,"Minat?

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-28T09:00:03Z,627214,11099,,1643,PT12M,hd,false
K62HJqS1sag,GadgetIn,Rp11.999 JUTA!!! UNBOXING HUAWEI P20 PRO!,"Menarique.

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-27T08:00:01Z,766772,11597,,1652,PT12M24S,hd,false
AfP_jbop-Vs,GadgetIn,Sandisk ngirimin 3 barang ini...,"Saya tunggu komennya ya :)

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn

Lagi bosen? Mampir aja ke channel eksperimen saya: https://www.youtube.com/channel/UCWflh41gymF7R605MHnEcjA

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-25T09:00:00Z,544667,11095,,9759,PT23M10S,hd,false
vSwmliaraVc,GadgetIn,5 Keraguan saya soal OPPO Find X...,"Maap thumbnailnya gitu.

Link video Droidlime: https://www.youtube.com/watch?v=xI-0RyAfK78&t=2s

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Lagi bosen? Mampir aja ke channel eksperimen saya: https://www.youtube.com/channel/UCWflh41gymF7R605MHnEcjA",,2018-06-23T09:00:08Z,659857,12459,,3574,PT8M53S,hd,false
VoDsmqBcq4Q,GadgetIn,"HP resmi, recommended, tapi super langka di Indonesia.","Heran, kenapa semua HP bagus statusnya begini semua...

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn

Lagi bosen? Mampir aja ke channel eksperimen saya: https://www.youtube.com/channel/UCWflh41gymF7R605MHnEcjA

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-22T09:27:29Z,392632,5950,,1274,PT10M3S,hd,false
ISM1bPp3rrA,GadgetIn,Review HP paling murah dari Asus...,"Murah sih... tapi...

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

Lagi bosen? Mampir aja ke channel eksperimen saya: https://www.youtube.com/channel/UCWflh41gymF7R605MHnEcjA

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-20T09:00:02Z,319460,6597,,1356,PT10M8S,hd,false
UeSREEoaviM,GadgetIn,Rp2.299 Juta... Unboxing Samsung Galaxy J4 Indonesia.,"Wow...

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

HP ini bisa dibeli di: https://bit.ly/2JNQXRW
HP bekas review biasanya saya jual disini: https://bit.ly/2qjRX5c

Pengen belanja di Tokopedia sekaligus ngebantu channel ini? Pake link ini ya:
https://goo.gl/N2xy9X

Taneman yang ada di video ini saya dapet dari: https://bit.ly/2qbGCUN

Install aplikasinya disini: https://goo.gl/ThcYec

Isi pulsa disini:
https://goo.gl/aQJH5v

Lagi bosen? Mampir aja ke channel eksperimen saya: https://www.youtube.com/channel/UCWflh41gymF7R605MHnEcjA

Alat yang dipake buat bikin video di channel ini:
Kamera: https://bit.ly/2qjHvKO
Lensa: https://bit.ly/2Hb7ZYM
Tripod: https://bit.ly/2GNybJL

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-18T09:00:01Z,1058672,11396,,2823,PT13M44S,hd,false
cbknINmgLV0,GadgetIn,Ketika kamar kos sempit dijadiin studio :),"Penuh kenangann!!

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

HP bekas review biasanya saya jual disini: https://bit.ly/2qjRX5c

Pengen belanja di Tokopedia sekaligus ngebantu channel ini? Pake link ini ya:
https://goo.gl/N2xy9X

Taneman yang ada di video ini saya dapet dari: https://bit.ly/2qbGCUN

Install aplikasinya disini: https://goo.gl/ThcYec

Isi pulsa disini:
https://goo.gl/aQJH5v

Lagi bosen? Mampir aja ke channel eksperimen saya: https://www.youtube.com/channel/UCWflh41gymF7R605MHnEcjA

Alat yang dipake buat bikin video di channel ini:
Kamera: https://bit.ly/2qjHvKO
Lensa: https://bit.ly/2Hb7ZYM
Tripod: https://bit.ly/2GNybJL

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-16T09:00:03Z,1133654,42772,,3687,PT17M53S,hd,false
FtMcBM_Ebuk,GadgetIn,Barang yang WAJIB saya bawa kalau keluar kota!,"Nyaris tumpah.

Tas Kalibre Vantage 01 (yang di video): https://bit.ly/2t1EU94
Tas Kalibre Vantage 02: https://bit.ly/2JudEew
Asus Vivobook S410: https://bit.ly/2HEmxwl
Zoom H5: https://bit.ly/2sX6cNV
Aukey Charging port: https://bit.ly/2JARDXf
Xiaomi power strip: https://bit.ly/2sPPXTi
Travel adapter: https://bit.ly/2l3UzRO
Bose QC 35 (ternyata 5.5 juta): https://bit.ly/2l1Q361
Nintendo Switch: https://bit.ly/2JMLFGe

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-12T09:00:05Z,609822,17367,,1206,PT9M50S,hd,false
G_stl3ye_oU,GadgetIn,Rp3.299 Juta... Unboxing Samsung Galaxy J6...,"Namanya juga Samsung.

Instagram GadgetIn: https://www.instagram.com/gadgetins/
Twitter GadgetIn: https://twitter.com/DGadgetIn
Facebook GadgetIn: https://www.facebook.com/DgadgetIn

HP ini bisa dibeli di: https://bit.ly/2HAAlId
HP bekas review biasanya saya jual disini: https://bit.ly/2qjRX5c

Pengen belanja di Tokopedia sekaligus ngebantu channel ini? Pake link ini ya:
https://goo.gl/N2xy9X

Taneman yang ada di video ini saya dapet dari: https://bit.ly/2qbGCUN

Install aplikasinya disini: https://goo.gl/ThcYec

Isi pulsa disini:
https://goo.gl/aQJH5v

Lagi bosen? Mampir aja ke channel eksperimen saya: https://www.youtube.com/channel/UCWflh41gymF7R605MHnEcjA

Alat yang dipake buat bikin video di channel ini:
Kamera: https://bit.ly/2qjHvKO
Lensa: https://bit.ly/2Hb7ZYM
Tripod: https://bit.ly/2GNybJL

Email untuk kerjasama: davidbrendi88@gmail.com",,2018-06-10T09:00:01Z,687865,9404,,2124,PT11M51S,hd,false
